id,song,artist,album,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2xScjew1nGldhk7eM2qsCv,Birds Fly (feat. Mr. Probz),"Hardwell, Mr. Probz",United We Are,audio_features,0.566,0.675,3,-4.602,0,0.0331,0.0611,0,0.642,0.11,122.553
0utQYjH6sVVaqnBQFj4R4J,Yellow House,Softengine,Yellow House,audio_features,0.577,0.845,7,-6.38,0,0.0379,0.00692,0,0.223,0.345,115.001
6MDl3PCIz6h6ImkUpqurvE,Platinaa,Janne Ordén,Platinaa,audio_features,0.633,0.695,10,-6.789,0,0.146,0.0277,0,0.338,0.555,165.244
6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,Don't Kill the Magic,audio_features,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033
7LpqSvZvaRtcUcSKas6dYK,Maradona (kesä ´86),Teflon Brothers,Maradona (kesä ´86),audio_features,0.667,0.599,5,-6.827,0,0.0486,0.012,0,0.12,0.681,120.038
6chdRBWviHlm7JAtwgflBP,Maps,Maroon 5,Maps,audio_features,0.743,0.717,1,-5.521,0,0.0299,0.0223,0,0.0678,0.88,120.025
74JdLqtaJtDM6I6p282Ahh,Perjantai 13.,Nikke Ankara,Perjantai 13.,audio_features,0.526,0.84,9,-4.325,0,0.195,0.145,0,0.13,0.608,79.642
3rqe57UvA8vxlzRuiAx4P5,S&M Remix,"Rihanna, Britney Spears",S&M Remix,audio_features,0.819,0.796,1,-3.397,1,0.0546,0.0609,0,0.0647,0.886,127.931
7e320tQuzm28o3vpHMSgjz,Mr. Saxobeat - Radio Edit,Alexandra Stan,Mr. Saxobeat,audio_features,0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004
1RDNH7V9Odx6gOZJ4Siehj,How to Be a Heartbreaker,MARINA,How to Be a Heartbreaker,audio_features,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05
14fmbvjYLqRZEXz1VZdM2M,We Found Love,"Rihanna, Calvin Harris",We Found Love,audio_features,0.755,0.74,1,-4.951,1,0.0407,0.0225,0.00139,0.124,0.609,127.98
6x2w38zlkGYihidW7BpJ4m,Heartbeat,"Enrique Iglesias, Nicole Scherzinger",Euphoria (Intl 14 track version),audio_features,0.568,0.892,10,-3.205,1,0.101,0.0258,0,0.302,0.39,129.997
6wo5g4E5BjUMW4qKUo50Mt,I Like It,"Enrique Iglesias, Pitbull",Euphoria (Intl 14 track version),audio_features,0.647,0.943,10,-2.866,0,0.0849,0.0202,0,0.0607,0.707,129.006
0BhZWr9gPZNlVdWWigvYA9,She Looks So Perfect,5 Seconds of Summer,She Looks So Perfect,audio_features,0.495,0.959,1,-3.712,0,0.137,0.000714,0,0.36,0.431,159.993
7kAYyzVhWr3nSqAC7CUOWK,Catch My Breath,Kelly Clarkson,Catch My Breath,audio_features,0.691,0.946,9,-3.221,1,0.0678,0.0259,0,0.0897,0.517,124.021
6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",DUELE EL CORAZON (feat. Wisin),audio_features,0.716,0.908,8,-3.254,0,0.103,0.0858,0,0.135,0.869,91.03
7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,Dangerous Woman,audio_features,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988
2Fn3coxd0xAZ09JtrgcgHa,Middle,"DJ Snake, Bipolar Sunshine",Middle,audio_features,0.604,0.745,9,-4.103,1,0.0385,0.0161,0,0.0542,0.205,104.941
1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,"DJ Snake, AlunaGeorge",You Know You Like It,audio_features,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
4WjH9Bzt3kx7z8kl0awxh4,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is The Mission,audio_features,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
6dLLEE96JRnX1ngkL77yiA,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)","Major Lazer, MOTi, Ty Dolla $ign, WizKid, Kranium",Peace Is the Mission (Extended Edition),audio_features,0.704,0.784,7,-4.463,0,0.142,0.00283,0,0.419,0.656,100.083
02M6vucOvmRfMxTXDUwRXu,7/11,Beyoncé,BEYONCÉ [Platinum Edition],audio_features,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024
4nS1sut0R2mgmFitKIShVe,On My Mind,Ellie Goulding,Delirium (Deluxe),audio_features,0.702,0.705,0,-6.665,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.909
5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, Afrojack, Bebe Rexha, Nicki Minaj",Listen (Deluxe),audio_features,0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.525,85.979
3OT3Kg4jyVkdZm4Ncz6JgX,Poker Face,Lady Gaga,The Fame Monster (Deluxe),audio_features,0.848,0.828,8,-4.557,0,0.0714,0.136,1.35e-06,0.114,0.794,119.0
6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,Graduation,audio_features,0.625,0.726,10,-7.731,0,0.155,0.00728,0,0.318,0.483,103.98
62pIfDe2RdhUfYmRWdo9ZJ,Tacatà - Radio Edit,Tacabro,Tacata',audio_features,0.812,0.857,4,-6.034,1,0.103,0.0083,0,0.354,0.651,126.951
5bGHlQpI8SiH2BCpwrJf0e,Payphone - Cutmore Remix,"Maroon 5, Wiz Khalifa",Overexposed,audio_features,0.566,0.903,11,-4.622,1,0.139,0.000837,0,0.209,0.551,128.098
2U2ONBrf1HJCDxQlynpD6J,"Back in Time - featured in ""Men In Black 3""",Pitbull,"Back in Time (featured in ""Men In Black 3"")",audio_features,0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086
39IwhUzRgupGFdmlgrj7uG,Back 2 Life (Live It Up) (feat. T.I.),"Sean Kingston, T.I.",Back 2 Life (Live It Up) (feat. T.I.),audio_features,0.646,0.844,5,-4.569,1,0.0455,0.0537,0,0.164,0.101,97.915
6uqAo0E8nK5jlqKnbTynDa,Anywhere in the World - Radio Edit,"Mark Ronson, Katy B",Anywhere in the World (Radio Edit),audio_features,0.63,0.772,9,-6.088,0,0.0525,0.00235,0,0.353,0.374,119.984
55hYV5XPhnUtpRbzMYqzJG,Marilyn Monroe,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),audio_features,0.524,0.932,7,-3.538,1,0.0475,0.311,0,0.354,0.481,172.149
1nIDYHvLaZnD5lEf66SH80,TTYLXOX,Bella Thorne,"TTYLXOX (From ""Shake It Up: Live 2 Dance"")",audio_features,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007
4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,"Justin Bieber, Big Sean",Believe (Deluxe Edition),audio_features,0.579,0.871,0,-3.385,0,0.109,0.0679,0,0.353,0.601,139.841
2YcjOmuHNUiwYjjQMdAKzB,Ready For Love,Cascada,Everytime We Touch (Album),audio_features,0.667,0.994,1,-5.527,0,0.0521,0.00301,4.57e-05,0.094,0.787,142.016
7i0Ygv8i2z8wyQasGQWE3O,Summer of Love,Cascada,Summer Of Love,audio_features,0.56,0.731,8,-5.727,1,0.0481,0.00311,1.79e-05,0.201,0.519,127.962
50ZWOpzh5i1Y6aBlstiflU,Don't Wake Me Up,Chris Brown,Don't Wake Me Up,audio_features,0.601,0.691,10,-5.223,1,0.0474,0.0563,0,0.146,0.223,127.995
548e8kJ1vpf8SZnWTOVS2X,Sick Of You,Selena Gomez & The Scene,A Year Without Rain (International Standard Version),audio_features,0.544,0.78,10,-3.811,1,0.064,0.0161,0,0.0351,0.466,147.958
5OrX4PR74Ttezdj5soO1BV,Best Thing I Never Had,Beyoncé,4,audio_features,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099
0KaU5T2268e0B1tKSVsiah,This Is Love,"will.i.am, Eva Simons",#willpower (Deluxe),audio_features,0.54,0.809,0,-3.397,0,0.0445,0.0043,0,0.142,0.257,129.01
4DQHskgY5OOkwn9xavjv1g,#thatPOWER,"will.i.am, Justin Bieber",#willpower (Deluxe),audio_features,0.794,0.603,6,-6.127,0,0.0615,0.00158,9.5e-05,0.0773,0.402,127.997
3UN6cIn3VIyg0z1LCuFSum,Without You (feat. Usher),"David Guetta, Usher",Nothing but the Beat (Ultimate Edition),audio_features,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,Selena Gomez,Revival (Deluxe),audio_features,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012
2TsMgZTaacXikcOAEezzyk,The Girl (feat. Cozi Zuehlsdorff),"Hellberg, Cozi Zuehlsdorff",The Girl (feat. Cozi Zuehlsdorff),audio_features,0.49,0.72,9,-3.797,0,0.0351,0.0691,0,0.121,0.428,125.993
0HstjVSwNBbX81tRkuORFP,Propaganda,DJ Snake,Propaganda,audio_features,0.672,0.949,1,-3.016,1,0.0942,0.0024,0.543,0.64,0.235,150.109
7crplFzt7spG80NCbpmuCp,I Know What You Did Last Summer,"Shawn Mendes, Camila Cabello",Handwritten (Revisited),audio_features,0.657,0.769,9,-4.591,0,0.115,0.123,0,0.245,0.712,113.966
5ceESY61Bf9pJ0Jjh6YK6s,Lifetime (feat. Kyler England),"Yellow Claw, Tiësto, Kyler England",Blood For Mercy,audio_features,0.572,0.701,8,-5.188,1,0.0654,0.0523,1.41e-05,0.635,0.34,149.964
16XU9mAbzAId6xAIKetuRj,Machi,"Borgeous, Ryos",Machi,audio_features,0.53,0.863,6,-3.069,1,0.0605,0.00193,0,0.0392,0.374,127.96
4WPeb1WaiC7Xvc9XkG3HBR,No Place Like Home (feat. Rosette) - Radio Edit,"Blasterjaxx, Rosette",No Place Like Home (feat. Rosette) [Radio Edit],audio_features,0.658,0.793,4,-4.649,0,0.0485,0.0638,0.0177,0.18,0.344,127.97
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,audio_features,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
3Frb3dNACuEXjDJMgdKA9e,Make It Home - Radio Edit,"Mike Candys, Clyde Taylor",Make It Home,audio_features,0.692,0.792,6,-4.599,0,0.0329,0.00889,0.606,0.47,0.431,127.989
7DcY0SUvSIcIjHeSGhTXDk,Memories - Radio Edit,"KSHMR, Bassjackers, Sirah",Memories,audio_features,0.521,0.728,8,-5.005,0,0.0501,0.0352,1.53e-05,0.783,0.32,128.07
6WLArSQvdGhiuTgyoX7HkB,When I Look At You,Miley Cyrus,The Last Song,audio_features,0.448,0.561,6,-4.003,1,0.0285,0.131,0,0.0949,0.219,137.949
3eBxSM7L8AL5wcYd1t4NC0,Alien,Britney Spears,Britney Jean (Deluxe Version),audio_features,0.611,0.732,0,-6.078,1,0.0314,0.262,0.00352,0.266,0.375,111.984
5yFDS6dDzjjmGFVaYcwPAB,Unusual You,Britney Spears,Circus (Deluxe Version),audio_features,0.629,0.726,0,-9.679,0,0.103,0.205,0.00506,0.103,0.473,123.974
0mwXfPCm4AMaz9J0Cn7FXJ,Beautiful Pain,"Eminem, Sia",The Marshall Mathers LP2 (Deluxe),audio_features,0.682,0.813,6,-4.549,0,0.443,0.0665,0,0.136,0.435,165.439
5hfttriYehiYRo1Vf5vIG2,When I'm Gone,Eminem,When I'm Gone (International Version),audio_features,0.608,0.745,10,-5.496,0,0.365,0.0551,0,0.27,0.725,150.068
1DJQZMuGTdE3MN0nwfIH7v,Anna mä meen (feat. Jonne Aaron),"Cheek, Jonne Aaron",Sokka irti,audio_features,0.775,0.887,6,-4.668,0,0.0796,0.0579,0,0.159,0.732,99.966
3PHYPaguCDKLK1a9cp3uXZ,Because of You,Kelly Clarkson,Breakaway,audio_features,0.584,0.583,5,-5.284,0,0.0313,0.248,0,0.124,0.15,139.93
5FcbLrXeBPqtOUTEt6e38v,Me ei olla enää me,SANNI,Sotke mut,audio_features,0.571,0.791,5,-5.091,1,0.0323,0.00105,8.35e-05,0.0368,0.342,120.067
1xnPVj6jmYCedHG37IE2cc,Just A Dream,Nelly,Just A Dream,audio_features,0.465,0.76,1,-6.117,1,0.0336,0.0407,0,0.126,0.106,180.136
3DDxYAT7Nuj0tfkHICWYi3,Crying for No Reason,Katy B,Crying for No Reason,audio_features,0.664,0.712,1,-4.847,0,0.0343,0.393,0.000519,0.0789,0.221,111.976
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,Talking Dreams (Deluxe Edition),audio_features,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
6HFbq7cewJ7rPiffV0ciil,A Sky Full of Stars,Coldplay,A Sky Full of Stars,audio_features,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,audio_features,0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,X&Y,audio_features,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
22yDwXNiJlO7UOPud3q2fm,Lohtu,"Live Aid Uusi Lastensairaala 2017, Cheek, Jari Sillanpää, Jenni Vartiainen, Jesse Kaikuranta, Johanna Kurkela, Jorma Uotinen, Juha Tapio, Lauri Tähkä, Lilli Paasikivi, Matti Salminen, Pekka Kuusisto, Peter Franzen, Riki Sorsa, Samu Haber, Samuli Edelmann, Tuomas Holopainen, Lauri Ylönen",Lohtu,audio_features,0.503,0.699,9,-6.204,0,0.0284,0.0913,2.07e-05,0.173,0.36,86.047
4kPj9bSq11ngSO3M4OX2fc,Koska Sä Eroot,Nikke Ankara,Koska Sä Eroot,audio_features,0.663,0.852,7,-5.173,1,0.127,0.122,0,0.317,0.807,170.048
3PocQjgKV9KNY4IdC04FHJ,Päästä mut pois,"Mikael Gabriel, Diandra",Mun maailma,audio_features,0.636,0.771,9,-5.337,0,0.215,0.404,1.15e-06,0.0689,0.422,80.002
2sQ8XbHuqohGcp6HMXnfqQ,Can You See Me?,Krista Siegfrids,Ding Dong!,audio_features,0.353,0.257,11,-11.396,1,0.0424,0.24,1.34e-06,0.0852,0.1,184.085
1M3YlNZcSTvRzS7zrlw6B2,Prinsessoja & astronautteja,SANNI,Prinsessoja & astronautteja,audio_features,0.727,0.656,1,-6.951,0,0.0503,0.028,0.00508,0.131,0.316,86.018
0VYCUWNFIYLIOQqu3bFzs0,Broken Ones,Jacquie,Broken Ones,audio_features,0.445,0.721,11,-4.016,0,0.0471,0.0598,0,0.129,0.212,147.902
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,Curtain Call (Deluxe),audio_features,0.621,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,83.808
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,FOUR (Deluxe),audio_features,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001
2mrbEQOtsP73M2GWsfYzqW,Skyscraper,Demi Lovato,Skyscraper,audio_features,0.582,0.605,7,-3.264,1,0.0321,0.12,0,0.129,0.161,103.885
7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Sia,Colour The Small One,audio_features,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012
0mvQHETM9iteQnMJVSE4UO,Viimeisen kerran,"Mikael Gabriel, Diandra",Viimeisen kerran / Kovaa,audio_features,0.523,0.713,6,-4.312,0,0.0876,0.436,0,0.106,0.35,158.047
5UzTtUZper0CphnqZYvsIu,Young And Beautiful,Lana Del Rey,Young And Beautiful,audio_features,0.319,0.426,11,-8.929,0,0.0382,0.245,8.23e-06,0.108,0.159,114.553
5lsHYb8VxfWC8sbh9shDNI,Sun särkyä anna mä en,Johanna Kurkela,Marmoritaivas,audio_features,0.406,0.482,4,-7.986,1,0.0267,0.118,0.000255,0.127,0.195,77.932
6bpK4LLYNuSkXnvi91Rtu4,Invisible,Skylar Grey,Invisible,audio_features,0.641,0.891,3,-3.966,1,0.0374,0.0089,2.87e-06,0.116,0.583,92.699
4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,Birdy,audio_features,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,Let Go,audio_features,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
0X1FYVkgy7Tfw79cY3C7lx,Turning Tables,Adele,21,audio_features,0.361,0.446,0,-6.044,0,0.0281,0.95,1.32e-05,0.132,0.212,155.542
6ZixfeFT8V0Nle1rMZAekY,Next to Me,Otto Knows,Next To Me,audio_features,0.596,0.752,11,-4.904,1,0.07,0.785,0.000419,0.105,0.306,127.06
6FLNeNUhazLGqiScpmcmP5,You,Galantis,Galantis EP,audio_features,0.184,0.871,8,-3.245,0,0.0661,0.00837,0.167,0.15,0.21,127.972
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",Skrillex and Diplo present Jack Ü,audio_features,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432
2RpKh7kXSdO8NLrW9VQ46p,Take Ü There (feat. Kiesza),"Jack Ü, Skrillex, Diplo, Kiesza",Skrillex and Diplo present Jack Ü,audio_features,0.542,0.879,6,-1.427,0,0.0921,0.0523,0,0.171,0.118,159.888
4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,"Kygo, Parson James",Stole the Show,audio_features,0.679,0.662,8,-6.069,0,0.174,0.155,0,0.152,0.438,99.879
3iftD7fIFcjnh24O2NfvLI,Need You Right Now (feat. Mike Tompkins),"Bethany Mota, Mike Tompkins",Need You Right Now (feat. Mike Tompkins),audio_features,0.66,0.586,11,-4.648,1,0.0356,0.0623,0,0.515,0.653,139.99
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),"Matoma, The Notorious B.I.G., Ja Rule, Ralph Tresvant",Old Thing Back (feat. Ja Rule and Ralph Tresvant),audio_features,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033
5LtNBCM2ve0SxP0dlRVvMu,I'm Gonna Show You Crazy,Bebe Rexha,I'm Gonna Show You Crazy,audio_features,0.474,0.537,2,-6.77,1,0.0649,0.0758,0,0.316,0.335,90.103
5tZeGPDLhJqxJES1RL5RTb,Samsara 2015,"Tungevaag, Emila",Samsara 2015,audio_features,0.52,0.641,11,-6.463,0,0.0322,0.00429,0.000895,0.132,0.6,127.946
2sNvitW3TxiTeC9xT9f2ZZ,Firestone,"Kygo, Conrad Sewell",Firestone,audio_features,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055
1HInCBFnnRFfr6NuK70Bap,Freedom,"Afrojack, D-wayne, Jack McManus",Forget The World,audio_features,0.621,0.838,5,-5.28,1,0.0342,0.0942,0.076,0.176,0.186,128.015
0B1wjAs2UKxKw80zTfjJXU,Born to Make You Happy,Britney Spears,Greatest Hits: My Prerogative,audio_features,0.636,0.936,7,-4.01,1,0.047,0.118,0.00044,0.0645,0.686,84.135
4yQmDtjax2Ye9wY8EPAO1x,Judas,Lady Gaga,Born This Way (International Standard Version),audio_features,0.661,0.936,10,-3.832,0,0.0744,0.000959,1.45e-05,0.36,0.558,130.998
44XBLYMVEt5vJcb5qXfQ7V,Alejandro,Lady Gaga,The Fame Monster (International Deluxe),audio_features,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992
0dIQM8VB2QkE2t9FNWBVFs,LoveGame,Lady Gaga,The Fame Monster (International Deluxe),audio_features,0.894,0.678,6,-5.611,0,0.0524,0.00568,2.15e-06,0.305,0.843,105.026
5JdhyMlCbplg7fRbD2dZDw,Starstruck,"Lady Gaga, Space Cowboy, Flo Rida",The Fame Monster (International Deluxe),audio_features,0.876,0.633,8,-5.938,0,0.14,0.0237,0,0.051,0.519,103.006
1Qqn2zEWaurso48M5YYI4G,This Is How We Do,Katy Perry,PRISM,audio_features,0.685,0.638,9,-6.075,0,0.0473,0.0224,0,0.0833,0.81,96.028
3dcnygRsyW2U390tK79Ck5,Dark Horse,"Katy Perry, Juicy J",PRISM,audio_features,0.644,0.581,6,-6.144,1,0.0513,0.00408,0,0.145,0.342,131.907
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,Katy Perry,Teenage Dream: The Complete Confection,audio_features,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,audio_features,0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,Teenage Dream: The Complete Confection,audio_features,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814
2VFMVOLcDNoknXL2ILhdpp,Dark Side,Kelly Clarkson,Stronger (Deluxe Version),audio_features,0.559,0.86,7,-4.04,1,0.05,0.0991,0,0.292,0.292,118.969
6DC2lFphCOFtzm9SDYIlBX,Smile,Avril Lavigne,Goodbye Lullaby (Deluxe Edition),audio_features,0.63,0.851,1,-3.845,0,0.0479,0.00259,2.22e-06,0.0721,0.65,105.042
6z7fZRrQfOH3ZjWEkC4QhC,Hot,Avril Lavigne,The Best Damn Thing (Expanded Edition),audio_features,0.6,0.938,8,-3.806,1,0.0821,0.0173,0,0.355,0.469,144.951
4SEZthmPtszZPaktPLRX6J,F**kin' Perfect,P!nk,Greatest Hits...So Far!!!,audio_features,0.563,0.671,7,-4.788,1,0.0373,0.0422,0,0.36,0.45,91.964
5Lm8wha7kmEuqyjJ237HNM,Cheers (Drink To That),Rihanna,Loud,audio_features,0.572,0.913,9,-3.626,1,0.0425,0.018,0,0.293,0.724,79.986
0V1QctBNCIGMeJ7oKa4mb7,ROCKSTAR 101,"Rihanna, Slash",Rated R,audio_features,0.343,0.65,1,-4.624,1,0.0909,0.0299,0,0.646,0.315,170.697
2e2XwMMNEdERsHLpOg7aEM,Russian Roulette,Rihanna,Rated R,audio_features,0.48,0.486,6,-5.754,0,0.0447,0.046,0,0.107,0.265,80.051
20BubhRYSjCIchDA4O9wNK,Best Thing I Never Had,Beyoncé,4,audio_features,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099
0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",Dangerously In Love,audio_features,0.664,0.758,2,-6.583,0,0.21,0.00238,0,0.0598,0.701,99.259
26aVIjuka4gVm6EHy0NJrj,Baby Don't Lie,Gwen Stefani,Baby Don't Lie,audio_features,0.688,0.555,10,-5.418,0,0.0323,0.0114,0.315,0.102,0.27,99.973
4yumVfpFGiwuTMFgWUi6f3,Automatic,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),audio_features,0.731,0.765,5,-4.337,1,0.0512,0.102,0.0749,0.138,0.638,127.992
5kWw3W3exXghYGU9Jg64GH,Who Says,Selena Gomez & The Scene,When The Sun Goes Down,audio_features,0.678,0.933,6,-2.937,0,0.053,0.0742,0,0.157,0.787,101.009
1SSVaHiGFdSwoLEw3PK77G,Remember December,Demi Lovato,Remember December,audio_features,0.467,0.845,1,-6.131,1,0.0785,0.00122,0,0.112,0.651,179.949
4SktAKdkIAol1CMM6ypPlh,Who Owns My Heart,Miley Cyrus,Who Owns My Heart,audio_features,0.567,0.83,9,-4.903,0,0.118,0.0177,0,0.0863,0.41,135.877
3Fsjt1h1p2o86pC2lQopJc,Better Than I Know Myself,Adam Lambert,Trespassing (Deluxe Version),audio_features,0.484,0.812,10,-4.743,1,0.138,0.0322,0,0.18,0.308,109.452
1iCg2UMRHem15MWK1GqCdP,Love Me,Justin Bieber,My Worlds (International Version),audio_features,0.729,0.868,3,-3.319,1,0.0609,0.00939,0,0.283,0.632,124.957
2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),"Pitbull, Marc Anthony",Planet Pit (Deluxe Version),audio_features,0.61,0.906,0,-2.117,1,0.0648,0.00416,0,0.758,0.294,127.916
2rJojRundKuKFgbvmCAYva,Me And My Broken Heart,Rixton,Me And My Broken Heart,audio_features,0.545,0.775,5,-4.325,0,0.0349,0.00636,0,0.192,0.516,174.086
27jdUE1EYDSXZqhjuNxLem,Magic,Coldplay,Magic,audio_features,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457
0S4RKPbRDA72tvKwVdXQqe,The Way,"Ariana Grande, Mac Miller",Yours Truly,audio_features,0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324
0PRqWiyOFMHVee81mr1bp6,If We Ever Meet Again,"Timbaland, Katy Perry",Teenage Dream,audio_features,0.645,0.606,8,-7.157,1,0.0301,0.00796,0,0.0751,0.369,126.008
4xTIknzHtjrqRQ1hlL2T8W,Save The World - Extended Mix,Swedish House Mafia,Save The World,audio_features,0.654,0.734,0,-6.216,1,0.112,0.00314,0.000249,0.0802,0.241,126.995
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),"Calvin Harris, Rihanna",This Is What You Came For (feat. Rihanna),audio_features,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",The Papercut Chronicles II,audio_features,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99
2EBCVPNAG46nbgs6jXPGvv,Starships,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),audio_features,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008
6mnjcTmK8TewHfyOp3fC9C,Die Young,Kesha,Warrior (Deluxe Version),audio_features,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",B.o.B Presents: The Adventures of Bobby Ray,audio_features,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033
7uolkTLavH97itenLjNmx9,Animals,Maroon 5,V,audio_features,0.459,0.741,4,-6.43,0,0.0495,0.000189,0,0.481,0.344,189.879
2tftivjRsvKs0jFH9h3Ti8,Hangover,"Taio Cruz, Flo Rida",TY.O (International Version),audio_features,0.599,0.885,3,-3.232,1,0.0463,0.00892,0,0.0699,0.576,128.048
2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons,Night Visions (Deluxe),audio_features,0.327,0.71,3,-2.928,1,0.0547,0.202,9e-05,0.28,0.416,179.561
4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,Replay,audio_features,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),"Flo Rida, Sia",Wild Ones,audio_features,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075
